# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product name of the gene
## (8) Evidence that supports the existence of the gene
## (9) PMIDs list
## (10) Evidence confidence level (Confirmed, Strong, Weak)
## (11) All bnumber related to gene
## (12) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productName	8)geneEvidences	9)genePMIDS	10)confidenceLevel	11)relatedBnumbers	12)otherDbsIds 
RDBECOLIGNC00091	aspA	b4139	4366891	4368327	reverse	aspartate ammonia-lyase		9852003	None		[STRING:511145.b4139][ASAP:ABE-0013551][ECHOBASE:EB0093][OU-MICROARRAY:b4139][CGSC:991][ECOCYC:EG10095][REFSEQ:b4139] 
RDBECOLIGNC00092	aspC	b0928	984519	985709	reverse	aspartate aminotransferase			None		[STRING:511145.b0928][ASAP:ABE-0003150][ECHOBASE:EB0094][OU-MICROARRAY:b0928][CGSC:990][ECOCYC:EG10096][REFSEQ:b0928] 
RDBECOLIGNC00093	aspS	b1866	1948750	1950522	reverse	aspartate&mdash;tRNA ligase			None		[MIM:611105][STRING:511145.b1866][ASAP:ABE-0006226][ECHOBASE:EB0095][OU-MICROARRAY:b1866][CGSC:32508][ECOCYC:EG10097][REFSEQ:b1866] 
RDBECOLIGNC00094	atpA	b3734	3918316	3919857	reverse	ATP synthase F<sub>1</sub> complex subunit &alpha;			None		[MIM:616045][STRING:511145.b3734][ASAP:ABE-0012213][ECHOBASE:EB0096][OU-MICROARRAY:b3734][CGSC:33][ECOCYC:EG10098][REFSEQ:b3734] 
RDBECOLIGNC00095	atpB	b3738	3921236	3922051	reverse	ATP synthase F<sub>o</sub> complex subunit a			None		[STRING:511145.b3738][ASAP:ABE-0012222][ECHOBASE:EB0097][OU-MICROARRAY:b3738][CGSC:32][ECOCYC:EG10099][REFSEQ:b3738] 
RDBECOLIGNC00096	atpC	b3731	3915553	3915972	reverse	ATP synthase F<sub>1</sub> complex subunit &epsilon;			None		[STRING:511145.b3731][ASAP:ABE-0012206][ECHOBASE:EB0098][OU-MICROARRAY:b3731][CGSC:31][ECOCYC:EG10100][REFSEQ:b3731] 
RDBECOLIGNC00097	atpD	b3732	3915993	3917375	reverse	ATP synthase F<sub>1</sub> complex subunit &beta;			None		[STRING:511145.b3732][ASAP:ABE-0012208][ECHOBASE:EB0099][OU-MICROARRAY:b3732][CGSC:30][ECOCYC:EG10101][REFSEQ:b3732] 
RDBECOLIGNC00098	atpE	b3737	3920950	3921189	reverse	ATP synthase F<sub>o</sub> complex subunit c			None		[STRING:511145.b3737][ASAP:ABE-0012220][ECHOBASE:EB0100][OU-MICROARRAY:b3737][CGSC:29][ECOCYC:EG10102][REFSEQ:b3737] 
RDBECOLIGNC00099	atpF	b3736	3920418	3920888	reverse	ATP synthase F<sub>o</sub> complex subunit b			None		[STRING:511145.b3736][ASAP:ABE-0012217][ECHOBASE:EB0101][OU-MICROARRAY:b3736][CGSC:28][ECOCYC:EG10103][REFSEQ:b3736] 
RDBECOLIGNC00100	atpG	b3733	3917402	3918265	reverse	ATP synthase F<sub>1</sub> complex subunit &gamma;			None		[STRING:511145.b3733][ASAP:ABE-0012211][ECHOBASE:EB0102][OU-MICROARRAY:b3733][CGSC:27][ECOCYC:EG10104][REFSEQ:b3733] 
RDBECOLIGNC00101	atpH	b3735	3919870	3920403	reverse	ATP synthase F<sub>1</sub> complex subunit &delta;			None		[STRING:511145.b3735][ASAP:ABE-0012215][ECHOBASE:EB0103][OU-MICROARRAY:b3735][CGSC:26][ECOCYC:EG10105][REFSEQ:b3735] 
RDBECOLIGNC00102	atpI	b3739	3922060	3922440	reverse	ATP synthase accessory factor AtpI			None		[STRING:511145.b3739][ASAP:ABE-0012224][ECHOBASE:EB0104][OU-MICROARRAY:b3739][CGSC:18511][ECOCYC:EG10106][REFSEQ:b3739] 
RDBECOLIGNC00103	avtA	b3572	3739705	3740958	forward	valine&mdash;pyruvate aminotransferase			None		[STRING:511145.b3572][ASAP:ABE-0011671][ECHOBASE:EB0105][OU-MICROARRAY:b3572][CGSC:971][ECOCYC:EG10107][REFSEQ:b3572] 
RDBECOLIGNC00104	bcp	b2480	2600478	2600948	forward	thiol peroxidase			None		[STRING:511145.b2480][ASAP:ABE-0008171][ECHOBASE:EB0106][OU-MICROARRAY:b2480][CGSC:33035][ECOCYC:EG10108][REFSEQ:b2480] 
RDBECOLIGNC00105	betA	b0311	325577	327247	reverse	choline dehydrogenase			None		[STRING:511145.b0311][ASAP:ABE-0001070][ECHOBASE:EB0107][OU-MICROARRAY:b0311][CGSC:17740][ECOCYC:EG10109][REFSEQ:b0311] 
RDBECOLIGNC00106	betB	b0312	327261	328733	reverse	betaine aldehyde dehydrogenase			None		[STRING:511145.b0312][ASAP:ABE-0001072][ECHOBASE:EB0108][OU-MICROARRAY:b0312][CGSC:17737][ECOCYC:EG10110][REFSEQ:b0312] 
RDBECOLIGNC00107	betI	b0313	328747	329334	reverse	DNA-binding transcriptional repressor BetI			None		[STRING:511145.b0313][ASAP:ABE-0001076][ECHOBASE:EB0109][OU-MICROARRAY:b0313][CGSC:30692][ECOCYC:EG10111][REFSEQ:b0313] 
RDBECOLIGNC00108	betT	b0314	329463	331496	forward	choline:H<sup>+</sup> symporter			None		[STRING:511145.b0314][ASAP:ABE-0001080][ECHOBASE:EB0110][OU-MICROARRAY:b0314][CGSC:18505][ECOCYC:EG10112][REFSEQ:b0314] 
RDBECOLIGNC00109	bfr	b3336	3466249	3466725	reverse	bacterioferritin			None		[STRING:511145.b3336][ASAP:ABE-0010903][ECHOBASE:EB0111][OU-MICROARRAY:b3336][CGSC:32528][ECOCYC:EG10113][REFSEQ:b3336] 
RDBECOLIGNC00110	bglB	b3721	3902289	3903701	reverse	6-phospho-&beta;-glucosidase B			None		[MIM:223000][STRING:511145.b3721][ASAP:ABE-0012169][ECHOBASE:EB0112][CGSC:964][OU-MICROARRAY:b3721][ECOCYC:EG10114][REFSEQ:b3721] 
RDBECOLIGNC00111	bglF	b3722	3903720	3905597	reverse	&beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase			None		[STRING:511145.b3722][ASAP:ABE-0012171][ECHOBASE:EB0113][CGSC:18502][OU-MICROARRAY:b3722][ECOCYC:EG10115][REFSEQ:b3722] 
RDBECOLIGNC00112	bglG	b3723	3905731	3906567	reverse	transcriptional antiterminator BglG			None		[STRING:511145.b3723][ASAP:ABE-0012174][ECHOBASE:EB0114][OU-MICROARRAY:b3723][CGSC:963][ECOCYC:EG10116][REFSEQ:b3723] 
RDBECOLIGNC00113	bioA	b0774	807968	809257	reverse	adenosylmethionine-8-amino-7-oxononanoate aminotransferase			None		[STRING:511145.b0774][ASAP:ABE-0002635][ECHOBASE:EB0115][OU-MICROARRAY:b0774][CGSC:959][ECOCYC:EG10117][REFSEQ:b0774] 
RDBECOLIGNC00114	bioB	b0775	809344	810384	forward	biotin synthase			None		[STRING:511145.b0775][ASAP:ABE-0002644][ECHOBASE:EB0116][OU-MICROARRAY:b0775][CGSC:958][ECOCYC:EG10118][REFSEQ:b0775] 
RDBECOLIGNC00115	bioC	b0777	811522	812277	forward	malonyl-acyl carrier protein methyltransferase			None		[MIM:256000][STRING:511145.b0777][ASAP:ABE-0002648][ECHOBASE:EB0117][OU-MICROARRAY:b0777][CGSC:957][ECOCYC:EG10119][REFSEQ:b0777] 
RDBECOLIGNC00116	bioD	b0778	812270	812947	forward	dethiobiotin synthetase			None		[STRING:511145.b0778][ASAP:ABE-0002650][ECHOBASE:EB0118][OU-MICROARRAY:b0778][CGSC:956][ECOCYC:EG10120][REFSEQ:b0778] 
RDBECOLIGNC00117	bioF	b0776	810381	811535	forward	8-amino-7-oxononanoate synthase			None		[STRING:511145.b0776][ASAP:ABE-0002646][ECHOBASE:EB0119][OU-MICROARRAY:b0776][CGSC:955][ECOCYC:EG10121][REFSEQ:b0776] 
RDBECOLIGNC00118	bioH	b3412	3544074	3544844	reverse	pimeloyl-acyl carrier protein methyl ester esterase			None		[STRING:511145.b3412][ASAP:ABE-0011136][ECHOBASE:EB0120][OU-MICROARRAY:b3412][CGSC:954][ECOCYC:EG10122][REFSEQ:b3412] 
RDBECOLIGNC00119	birA	b3973	4173082	4174047	forward	DNA-binding transcriptional repressor/biotin-[acetyl-CoA-carboxylase] ligase BirA			None		[MIM:253270][STRING:511145.b3973][ASAP:ABE-0013001][ECHOBASE:EB0121][OU-MICROARRAY:b3973][CGSC:952][ECOCYC:EG10123][REFSEQ:b3973] 
RDBECOLIGNC00120	bisC	b3551	3714061	3716394	reverse	biotin sulfoxide reductase			None		[STRING:511145.b3551][ASAP:ABE-0011597][ECHOBASE:EB0122][OU-MICROARRAY:b3551][CGSC:951][ECOCYC:EG10124][REFSEQ:b3551] 
RDBECOLIGNC00121	bolA	b0435	454472	454789	forward	DNA-binding transcriptional dual regulator BolA			None		[STRING:511145.b0435][ASAP:ABE-0001508][ECHOBASE:EB0123][OU-MICROARRAY:b0435][CGSC:31032][ECOCYC:EG10125][REFSEQ:b0435] 
RDBECOLIGNC00122	btuB	b3966	4163639	4165483	forward	cobalamin outer membrane transporter			None		[STRING:511145.b3966][ASAP:ABE-0012987][ECHOBASE:EB0124][OU-MICROARRAY:b3966][CGSC:946][ECOCYC:EG10126][REFSEQ:b3966] 
RDBECOLIGNC00123	btuC	b1711	1794172	1795152	reverse	vitamin B<sub>12</sub> ABC transporter membrane subunit			None		[STRING:511145.b1711][ASAP:ABE-0005712][ECHOBASE:EB0125][OU-MICROARRAY:b1711][CGSC:945][ECOCYC:EG10127][REFSEQ:b1711] 
RDBECOLIGNC00124	btuD	b1709	1792809	1793558	reverse	vitamin B<sub>12</sub> ABC transporter ATP binding subunit			None		[STRING:511145.b1709][ASAP:ABE-0005707][ECHOBASE:EB0126][OU-MICROARRAY:b1709][CGSC:18499][ECOCYC:EG10128][REFSEQ:b1709] 
RDBECOLIGNC00125	btuE	b1710	1793558	1794109	reverse	thioredoxin/glutathione peroxidase BtuE			None		[MIM:614266][STRING:511145.b1710][ASAP:ABE-0005709][ECHOBASE:EB0127][OU-MICROARRAY:b1710][CGSC:18496][ECOCYC:EG10129][REFSEQ:b1710] 
RDBECOLIGNC00126	btuR	b1270	1327767	1328357	reverse	cobinamide/cobalamin adenosyltransferase			None		[STRING:511145.b1270][ASAP:ABE-0004261][ECHOBASE:EB0128][OU-MICROARRAY:b1270][CGSC:18493][ECOCYC:EG10130][REFSEQ:b1270] 
RDBECOLIGNC00127	cadA	b4131	4356470	4358617	reverse	lysine decarboxylase 1			None		[STRING:511145.b4131][ASAP:ABE-0013526][ECHOBASE:EB0129][OU-MICROARRAY:b4131][CGSC:943][ECOCYC:EG10131][REFSEQ:b4131] 
RDBECOLIGNC00128	cadB	b4132	4358697	4360031	reverse	lysine:cadaverine antiporter			None		[STRING:511145.b4132][ASAP:ABE-0013530][ECHOBASE:EB0130][OU-MICROARRAY:b4132][CGSC:34228][ECOCYC:EG10132][REFSEQ:b4132] 
RDBECOLIGNC00129	cadC	b4133	4360396	4361934	reverse	DNA-binding transcriptional activator CadC			None		[STRING:511145.b4133][ASAP:ABE-0013532][ECHOBASE:EB0131][OU-MICROARRAY:b4133][CGSC:34231][ECOCYC:EG10133][REFSEQ:b4133] 
RDBECOLIGNC00130	carA	b0032	29651	30799	forward	carbamoyl-phosphate synthetase small subunit			None		[STRING:511145.b0032][NCBI-GENE:949025][ASAP:ABE-0000118][ECHOBASE:EB0132][OU-MICROARRAY:b0032][CGSC:936][ECOCYC:EG10134][REFSEQ:b0032] 
RDBECOLIGNC00131	carB	b0033	30817	34038	forward	carbamoyl-phosphate synthetase large subunit			None		[MIM:616457][STRING:511145.b0033][NCBI-GENE:944775][ASAP:ABE-0000121][ECHOBASE:EB0133][CGSC:935][OU-MICROARRAY:b0033][ECOCYC:EG10135][REFSEQ:b0033] 
RDBECOLIGNC00132	cca	b3056	3201891	3203129	forward	fused CCA tRNA nucleotidyltransferase/phosphohydrolase			None		[STRING:511145.b3056][ASAP:ABE-0010031][ECHOBASE:EB0134][OU-MICROARRAY:b3056][CGSC:933][ECOCYC:EG10136][REFSEQ:b3056] 
RDBECOLIGNC00133	cdd	b2143	2231844	2232728	forward	cytidine/deoxycytidine deaminase			None		[STRING:511145.b2143][ASAP:ABE-0007086][ECHOBASE:EB0135][OU-MICROARRAY:b2143][CGSC:932][ECOCYC:EG10137][REFSEQ:b2143] 
RDBECOLIGNC00134	cdh	b3918	4109930	4110685	forward	CDP-diacylglycerol diphosphatase			None		[STRING:511145.b3918][ASAP:ABE-0012797][ECHOBASE:EB0136][OU-MICROARRAY:b3918][CGSC:931][ECOCYC:EG10138][REFSEQ:b3918] 
RDBECOLIGNC00135	cdsA	b0175	195677	196534	forward	CDP-diglyceride synthetase		2995358	None		[STRING:511145.b0175][ASAP:ABE-0000600][ECHOBASE:EB0137][OU-MICROARRAY:b0175][CGSC:930][ECOCYC:EG10139][REFSEQ:b0175] 
RDBECOLIGNC00136	chbB	b1738	1821299	1821619	reverse	<I>N,N'</I>-diacetylchitobiose-specific PTS enzyme IIB component			None		[STRING:511145.b1738][ASAP:ABE-0005797][ECHOBASE:EB0138][OU-MICROARRAY:b1738][CGSC:34873][ECOCYC:EG10140][REFSEQ:b1738] 
RDBECOLIGNC00137	chbC	b1737	1819856	1821214	reverse	<i>N,N'</i>-diacetylchitobiose-specific PTS enzyme IIC component			None		[STRING:511145.b1737][ASAP:ABE-0005795][ECHOBASE:EB0139][OU-MICROARRAY:b1737][CGSC:18487][ECOCYC:EG10141][REFSEQ:b1737] 
RDBECOLIGNC00138	chbA	b1736	1819455	1819805	reverse	<i>N,N'</i>-diacetylchitobiose-specific PTS enzyme IIA component			None		[STRING:511145.b1736][ASAP:ABE-0005792][ECHOBASE:EB0140][OU-MICROARRAY:b1736][CGSC:18484][ECOCYC:EG10142][REFSEQ:b1736] 
RDBECOLIGNC00139	chbR	b1735	1818605	1819447	reverse	ChbR			None		[STRING:511145.b1735][ASAP:ABE-0005790][ECHOBASE:EB0141][OU-MICROARRAY:b1735][CGSC:18481][ECOCYC:EG10143][REFSEQ:b1735] 
RDBECOLIGNC00140	chbF	b1734	1817148	1818500	reverse	monoacetylchitobiose-6-phosphate hydrolase			None		[STRING:511145.b1734][ASAP:ABE-0005785][ECHOBASE:EB0142][OU-MICROARRAY:b1734][CGSC:17734][ECOCYC:EG10144][REFSEQ:b1734] 
RDBECOLIGNC00141	creD	b4400	4638178	4639530	forward	putative inner membrane protein CreD			None		[STRING:511145.b4400][ASAP:ABE-0014432][ECHOBASE:EB0143][OU-MICROARRAY:b4400][CGSC:929][ECOCYC:EG10145][REFSEQ:b4400] 
RDBECOLIGNC00142	cheA	b1888	1973360	1975324	reverse	chemotaxis protein CheA(S);chemotaxis protein CheA			None		[ASAP:ABE-0006294][ECHOBASE:EB0144][OU-MICROARRAY:b1888][CGSC:928][ECOCYC:EG10146][REFSEQ:b1888] 
RDBECOLIGNC00143	cheB	b1883	1967452	1968501	reverse	protein-glutamate methylesterase/protein glutamine deamidase			None		[STRING:511145.b1883][ASAP:ABE-0006284][ECHOBASE:EB0145][OU-MICROARRAY:b1883][CGSC:927][ECOCYC:EG10147][REFSEQ:b1883] 
RDBECOLIGNC00144	cheR	b1884	1968504	1969364	reverse	chemotaxis protein methyltransferase			None		[STRING:511145.b1884][ASAP:ABE-0006286][ECHOBASE:EB0146][OU-MICROARRAY:b1884][CGSC:926][ECOCYC:EG10148][REFSEQ:b1884] 
RDBECOLIGNC00145	cheW	b1887	1972836	1973339	reverse	chemotaxis protein CheW			None		[STRING:511145.b1887][ASAP:ABE-0006292][ECHOBASE:EB0147][OU-MICROARRAY:b1887][CGSC:925][ECOCYC:EG10149][REFSEQ:b1887] 
RDBECOLIGNC00146	cheY	b1882	1967048	1967437	reverse	chemotaxis protein CheY			None		[STRING:511145.b1882][ASAP:ABE-0006280][ECHOBASE:EB0148][OU-MICROARRAY:b1882][CGSC:924][ECOCYC:EG10150][REFSEQ:b1882] 
RDBECOLIGNC00147	cheZ	b1881	1966393	1967037	reverse	chemotaxis protein CheZ			None		[STRING:511145.b1881][ASAP:ABE-0006278][ECHOBASE:EB0149][OU-MICROARRAY:b1881][CGSC:923][ECOCYC:EG10151][REFSEQ:b1881] 
RDBECOLIGNC00148	modC	b0765	796554	797612	forward	molybdate ABC transporter ATP binding subunit			None		[STRING:511145.b0765][ASAP:ABE-0002605][ECHOBASE:EB0150][OU-MICROARRAY:b0765][CGSC:920][ECOCYC:EG10152][REFSEQ:b0765] 
RDBECOLIGNC00149	moeA	b0827	865129	866364	reverse	molybdopterin molybdotransferase			None		[MIM:615501][STRING:511145.b0827][ASAP:ABE-0002823][ECHOBASE:EB0151][OU-MICROARRAY:b0827][CGSC:919][ECOCYC:EG10153][REFSEQ:b0827] 
RDBECOLIGNC00150	moeB	b0826	864380	865129	reverse	molybdopterin-synthase adenylyltransferase			None		[STRING:511145.b0826][ASAP:ABE-0002820][ECHOBASE:EB0152][OU-MICROARRAY:b0826][CGSC:18472][ECOCYC:EG10154][REFSEQ:b0826] 
RDBECOLIGNC00151	cirA	b2155	2244778	2246769	reverse	iron-catecholate outer membrane transporter CirA			None		[STRING:511145.b2155][ASAP:ABE-0007126][ECHOBASE:EB0153][OU-MICROARRAY:b2155][CGSC:916][ECOCYC:EG10155][REFSEQ:b2155] 
RDBECOLIGNC00152	clpA	b0882	923264	925540	forward	ATP-dependent Clp protease ATP-binding subunit ClpA			None		[STRING:511145.b0882][ASAP:ABE-0003001][ECHOBASE:EB0154][OU-MICROARRAY:b0882][CGSC:31293][ECOCYC:EG10156][REFSEQ:b0882] 
RDBECOLIGNC00153	clpB	b2592	2731600	2734173	reverse	protein disaggregase ClpB;ClpB80		8376377	None		[MIM:616271][STRING:511145.b2592][ASAP:ABE-0008527][ECHOBASE:EB0155][OU-MICROARRAY:b2592][CGSC:32875][ECOCYC:EG10157][REFSEQ:b2592] 
RDBECOLIGNC00154	clpP	b0437	456677	457300	forward	ATP-dependent Clp protease proteolytic subunit			None		[MIM:614129][STRING:511145.b0437][ASAP:ABE-0001515][ECHOBASE:EB0156][OU-MICROARRAY:b0437][CGSC:31280][ECOCYC:EG10158][REFSEQ:b0437] 
RDBECOLIGNC00155	clpX	b0438	457426	458700	forward	ATP-dependent Clp protease ATP-binding subunit ClpX			None		[STRING:511145.b0438][ASAP:ABE-0001517][ECHOBASE:EB0157][OU-MICROARRAY:b0438][CGSC:31287][ECOCYC:EG10159][REFSEQ:b0438] 
RDBECOLIGNC00156	cpdB	b4213	4434622	4436565	reverse	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase		6251162	None		[STRING:511145.b4213][ASAP:ABE-0013782][ECHOBASE:EB0158][OU-MICROARRAY:b4213][CGSC:909][ECOCYC:EG10160][REFSEQ:b4213] 
RDBECOLIGNC00157	cpsB	b2049	2123084	2124520	reverse	mannose-1-phosphate guanylyltransferase			None		[STRING:511145.b2049][ASAP:ABE-0006791][ECHOBASE:EB0159][OU-MICROARRAY:b2049][CGSC:18460][ECOCYC:EG10161][REFSEQ:b2049] 
RDBECOLIGNC00158	cpsG	b2048	2121609	2122979	reverse	phosphomannomutase			None		[STRING:511145.b2048][ASAP:ABE-0006788][ECHOBASE:EB0160][OU-MICROARRAY:b2048][CGSC:37429][ECOCYC:EG10162][REFSEQ:b2048] 
RDBECOLIGNC00159	cpxA	b3911	4103602	4104975	reverse	sensor histidine kinase CpxA			None		[STRING:511145.b3911][ASAP:ABE-0012772][ECHOBASE:EB0161][OU-MICROARRAY:b3911][CGSC:908][ECOCYC:EG10163][REFSEQ:b3911] 
RDBECOLIGNC00160	crp	b3357	3486120	3486752	forward	DNA-binding transcriptional dual regulator CRP			None		[STRING:511145.b3357][ASAP:ABE-0010970][ECHOBASE:EB0162][OU-MICROARRAY:b3357][CGSC:906][ECOCYC:EG10164][REFSEQ:b3357] 
RDBECOLIGNC00161	crr	b2417	2535834	2536343	forward	Enzyme IIA<sup>Glc</sup>		2411636;6099314	None		[STRING:511145.b2417][ASAP:ABE-0007971][ECHOBASE:EB0163][OU-MICROARRAY:b2417][CGSC:905][ECOCYC:EG10165][REFSEQ:b2417] 
RDBECOLIGNC00162	cspA	b3556	3720049	3720261	forward	cold shock protein CspA			None		[STRING:511145.b3556][ASAP:ABE-0011616][ECHOBASE:EB0164][OU-MICROARRAY:b3556][CGSC:29540][ECOCYC:EG10166][REFSEQ:b3556] 
RDBECOLIGNC00163	cstA	b0598	629894	631999	forward	pyruvate transporter CstA			None		[STRING:511145.b0598][ASAP:ABE-0002061][ECHOBASE:EB0165][OU-MICROARRAY:b0598][CGSC:31179][ECOCYC:EG10167][REFSEQ:b0598] 
RDBECOLIGNC00164	lnt	b0657	689343	690881	reverse	apolipoprotein <i>N</i>-acyltransferase			None		[STRING:511145.b0657][ASAP:ABE-0002250][ECHOBASE:EB0166][OU-MICROARRAY:b0657][CGSC:31471][ECOCYC:EG10168][REFSEQ:b0657] 
RDBECOLIGNC00165	cvpA	b2313	2430275	2430763	reverse	colicin V production protein			None		[STRING:511145.b2313][ASAP:ABE-0007633][ECHOBASE:EB0167][OU-MICROARRAY:b2313][CGSC:32727][ECOCYC:EG10169][REFSEQ:b2313] 
RDBECOLIGNC00166	cyaA	b3806	3991153	3993699	forward	adenylate cyclase			None		[STRING:511145.b3806][ASAP:ABE-0012432][ECHOBASE:EB0168][OU-MICROARRAY:b3806][CGSC:902][ECOCYC:EG10170][REFSEQ:b3806] 
RDBECOLIGNC00167	cybB	b1418	1490902	1491432	forward	superoxide oxidase			None		[STRING:511145.b1418][ASAP:ABE-0004733][ECHOBASE:EB0169][OU-MICROARRAY:b1418][CGSC:17728][ECOCYC:EG10172][REFSEQ:b1418] 
RDBECOLIGNC00168	cydA	b0733	771458	773026	forward	cytochrome <i>bd</i>-I subunit 1			None		[STRING:511145.b0733][ASAP:ABE-0002499][ECHOBASE:EB0170][OU-MICROARRAY:b0733][CGSC:10369][ECOCYC:EG10173][REFSEQ:b0733] 
RDBECOLIGNC00169	cydB	b0734	773042	774181	forward	cytochrome <i>bd</i>-I subunit 2			None		[STRING:511145.b0734][ASAP:ABE-0002501][ECHOBASE:EB0171][OU-MICROARRAY:b0734][CGSC:9469][ECOCYC:EG10174][REFSEQ:b0734] 
RDBECOLIGNC00170	cynS	b0340	359489	359959	forward	cyanase			None		[STRING:511145.b0340][ASAP:ABE-0001173][ECHOBASE:EB0172][OU-MICROARRAY:b0340][CGSC:15267][ECOCYC:EG10175][REFSEQ:b0340] 
RDBECOLIGNC00171	cynT	b0339	358799	359458	forward	carbonic anhydrase 1			None		[STRING:511145.b0339][ASAP:ABE-0001171][ECHOBASE:EB0173][OU-MICROARRAY:b0339][CGSC:31258][ECOCYC:EG10176][REFSEQ:b0339] 
RDBECOLIGNC00172	cynX	b0341	359992	361146	forward	cyanate transporter			None		[STRING:511145.b0341][ASAP:ABE-0001175][ECHOBASE:EB0174][OU-MICROARRAY:b0341][CGSC:31261][ECOCYC:EG10177][REFSEQ:b0341] 
RDBECOLIGNC00173	cyoA	b0432	450663	451610	reverse	cytochrome <i>bo</i><sub>3</sub> subunit 2			None		[MIM:220110][STRING:511145.b0432][ASAP:ABE-0001495][ECHOBASE:EB0175][OU-MICROARRAY:b0432][CGSC:18439][ECOCYC:EG10178][REFSEQ:b0432] 
RDBECOLIGNC00174	cyoB	b0431	448650	450641	reverse	cytochrome <i>bo</i><sub>3</sub> subunit 1			None		[MIM:550500][STRING:511145.b0431][ASAP:ABE-0001493][ECHOBASE:EB0176][OU-MICROARRAY:b0431][CGSC:30997][ECOCYC:EG10179][REFSEQ:b0431] 
RDBECOLIGNC00175	cyoC	b0430	448046	448660	reverse	cytochrome <i>bo</i><sub>3</sub> subunit 3			None		[MIM:550500][STRING:511145.b0430][ASAP:ABE-0001491][ECHOBASE:EB0177][OU-MICROARRAY:b0430][CGSC:31005][ECOCYC:EG10180][REFSEQ:b0430] 
RDBECOLIGNC00176	cyoD	b0429	447717	448046	reverse	cytochrome <i>bo</i><sub>3</sub> subunit 4			None		[STRING:511145.b0429][ASAP:ABE-0001487][ECHOBASE:EB0178][OU-MICROARRAY:b0429][CGSC:31008][ECOCYC:EG10181][REFSEQ:b0429] 
RDBECOLIGNC00177	cyoE	b0428	446815	447705	reverse	heme O synthase			None		[MIM:256000][STRING:511145.b0428][ASAP:ABE-0001484][ECHOBASE:EB0179][OU-MICROARRAY:b0428][CGSC:31014][ECOCYC:EG10182][REFSEQ:b0428] 
RDBECOLIGNC00178	cysA	b2422	2539717	2540814	reverse	sulfate/thiosulfate ABC transporter ATP binding subunit			None		[STRING:511145.b2422][ASAP:ABE-0007986][ECHOBASE:EB0180][OU-MICROARRAY:b2422][CGSC:898][ECOCYC:EG10183][REFSEQ:b2422] 
RDBECOLIGNC00179	cysB	b1275	1333855	1334829	forward	DNA-binding transcriptional dual regulator CysB			None		[STRING:511145.b1275][ASAP:ABE-0004279][ECHOBASE:EB0181][OU-MICROARRAY:b1275][CGSC:897][ECOCYC:EG10184][REFSEQ:b1275] 
RDBECOLIGNC00180	cysC	b2750	2873387	2873992	reverse	adenylyl-sulfate kinase			None		[STRING:511145.b2750][ASAP:ABE-0009023][ECHOBASE:EB0182][OU-MICROARRAY:b2750][CGSC:896][ECOCYC:EG10185][REFSEQ:b2750] 
RDBECOLIGNC00181	cysD	b2752	2875421	2876329	reverse	sulfate adenylyltransferase subunit 2			None		[STRING:511145.b2752][ASAP:ABE-0009029][ECHOBASE:EB0183][OU-MICROARRAY:b2752][CGSC:895][ECOCYC:EG10186][REFSEQ:b2752] 
RDBECOLIGNC00182	cysE	b3607	3781741	3782562	reverse	serine acetyltransferase			None		[STRING:511145.b3607][ASAP:ABE-0011793][ECHOBASE:EB0184][OU-MICROARRAY:b3607][CGSC:894][ECOCYC:EG10187][REFSEQ:b3607] 
RDBECOLIGNC00183	cysG	b3368	3497828	3499201	forward	siroheme synthase		2158792;2200672	None		[STRING:511145.b3368][ASAP:ABE-0011010][ECHOBASE:EB0185][OU-MICROARRAY:b3368][CGSC:893][ECOCYC:EG10188][REFSEQ:b3368] 
RDBECOLIGNC00184	cysH	b2762	2887578	2888312	reverse	phosphoadenosine phosphosulfate reductase			None		[STRING:511145.b2762][ASAP:ABE-0009057][ECHOBASE:EB0186][OU-MICROARRAY:b2762][CGSC:892][ECOCYC:EG10189][REFSEQ:b2762] 
RDBECOLIGNC00185	cysI	b2763	2888387	2890099	reverse	sulfite reductase, hemoprotein subunit			None		[STRING:511145.b2763][ASAP:ABE-0009061][ECHOBASE:EB0187][OU-MICROARRAY:b2763][CGSC:891][ECOCYC:EG10190][REFSEQ:b2763] 
